content
好好好好好好好好好好好好好好好好好好好好好好好好好好好好
还不错用着还行
真不错。
活动抢的手机！太给力了 运行很流畅
用了一段时间来评论，外观不喜欢，内存还可以，上网挺快，拍照没有预想的好，充电快，锁屏状态下几乎不耗电
性价比高
很喜欢它的大小，很合适
一直信赖华为，支持华为，希望对的起客户的信赖。
不错
手机包装不错，还没有使用，没有开发票。没有送手机壳。
手机整体不错，只是充电时发热特别严重，手机待机时间有点短。
"4GB内存版 荣耀金 移动联通电信4G手机 双卡双待双通
购买时间：2016-02-15"
价钱适宜，性价比高。
手机终于得手了，用了这么长时间，感觉棒棒的
好，，，，，，，，。
用了几天感觉还行，后期用了再评价！
一般
不错，性价比高  好用   指纹解锁也很快  运行速度很快  快递更没得说   早上下的单 下午就到了  京东自营??
挺好的，手机这是第二次在这家买了，这次替别人买的，不错
帮同事买的，用着不错，华为很好很强大。
，看我呼呼小心翼翼小心翼翼了
还不错吧
快递很快，服务很好～东西也不错～
好好好好好好好好好好好
556789327993
民族品牌，值得信赖！马上再买一台。
就是缺个耳机
机子挺好，就是抓久了确实比较热??快递好快！
买回来很好用，一直都是华为的粉丝
还可以啦。
86668566000
手机来错
很好的手机
超喜欢荣耀七 速度 拍照没的说  外观也漂亮 功能很多 超值
双卡双待功能强大，解决了两个手机的烦恼，很多同事买了这款产品，评价很高所以才买的
不错，支持双卡
送人的机子  朋友说非常不错  华为就是好  京东也很棒 买家电还是认京东
用了2天，感觉还不错，就是快速充电时有点发热。其他各方面暂时没有发现什么问题。很喜欢！
早上拍的下午就到了，外观很好，手感也不错。不知道性能怎样，不过，比较了好久才决定买的，应该不会失望吧
功能很多  惊喜很大！ 好评吧
没有优惠，不过这款手机还是可以的。
嗯ヽ(○^?^)??嗯ヽ(○^?^)??嗯ヽ(○^?^)??嗯ヽ(○^?^)??
用着还可以，好像没有想象的那么快，不过算是可以接受了
暂时没问题，手机还是会发热，电池不太耐用
"没发现问题,用着还尚可."
手机运行还可以，充电很快，目前还没出现问题。
买给老妈的母亲节礼物，据她说，屏幕小了，但是手机用起来还可以
非常的好
给妈妈买的，还挺好
屏幕大小合适，
很好用，大小也合适！支持华为！！！
给老爸买的，配置高端，下一个手机我也会选择华为
给妹妹买的，很好的，很好！
不错
不错
发货速度很快 下单一天后就收到了 物流信息很及时 手机挺好用 女生用感觉有点大 不过现在手机都是越来越大 为了视觉效果吧 好评
好
还好～送货很快～用后追评
电池续航能力有点偏弱，物流很快。
怎么能没有耳机呢
耳机带上音质很好，大小也合适
好手机，东西好，物流也很给力！
很好用，信任华为，支持华为
速度快，服务好，质量好。
很漂亮，支持华为，非常喜欢
【超值套装版】荣耀 7 (PLK-AL10) 3GB+64GB内存版 荣耀金 移动联通电信4G手机 双卡双待双通
太高大上了，老公特别喜欢！
喜欢华为就如佩服他的领导者一样?
系主任
凑合使吧，物流很给力！
支持华为，指纹功能非常方便，不过发热问题还是有。双卡双待，全网通性价比高
一直信赖京东  这次也没让我失望  手机是卖给老公的  表示  非常喜欢  前段时间刚买了个荣耀6  表示真心不错  支持国产  支持京东
很流畅，手感很好，轻便。
手机质量很好，性价比好，华为信得过的大品牌
正品
非常喜欢
各方面性能指标都比较好，比带i的优越不少。第二次买了。
好非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常好
手机很快，很好用
手机可以啊
有点发烫
东西不错，速度快速度快！
怎一个爽字了得，一直信赖华为，荣耀7也是美美的，这个是同学用我的号买的，我也买了一部了，真的用着爽。
，，，，，，，，，
居然还有指纹识别！
"用了几天感觉，比较流畅不卡，要先升级到4.0,有的功能才能用。建议出厂把系统直接升级。缺点，外形磨圆没处理好，有一点剌手。"
帮朋友买的，应该还是不错的
不错
不错
很快、触感好
本来是双卡双待，移动卡装不进去。听说要到移动大厅去才能解决。其它还好。
性价比非常高的一款手机，实物与描述完全吻合，非常满意的一次购物！
还不错，就是待机时间有些短。
帮女儿买的手机，用了几天，感觉还好吧，就是前置摄像头拍照有点暗。
手机用的还可以，问题还没发现
现在用的基本不错?
在用，不错，很快，就是还是喜欢6plus的光圈拍照～
挺满意的
用起来可以！
好评
手机使用了几天了，总体感觉不错，没有传说中的发烫、死机，软件卸载安装也很方便，改变了对国产的看法。京东很快，东西很正，满意。
速度挺快的～也不卡～希望禁摔
正常应用很流畅，缺点是耗电快，电池小，且华为麒麟935的GPU相较于高通的，差距很大，玩游戏体会很明显，总体性价比偏低，希望质量能高
婆婆特别喜欢
还不错买了俩
给京东自营快递给个赞。。。
还不错买了俩
不错的商品，买的很划算
还可以的样子  正在试用
帮我同学买的  我爸爸也是用的这款手机，还是很不错的  我喜欢  唯一遗憾的就是没有送手机壳 上面说的送的 不怎么开心
因为蓝牙问题重换了手机，但是退货服务挺好的，赞一个
nskxlxl
机器不错 很舒服有质感还没开始用不知道如何呢
不错
还行吧
手机质量很好，用着舒服，而且配置比较满意，价格也可以接受，用了优惠券还是很划算的。支持国产支持华为！
体验很不错，物流很快
很好的手机，捆绑销售略坑
暂时用着还行，刚买没几天就将价200
手机卡的最后AAAAA级
好好用，不错不错
不错的商品，买的很划算
帮朋友买的，据说还不错。
刚开始用感觉很好！
好用！外观好 界面流畅 运行快 自带的软件实用 。
很好用，信号也不错，运行也挺快。
"手机很好用～
功能也好全～～颜色也很好看！
除了自带的输入法不如谷歌输入法好用之外～～都太棒了！
内存也很大！！太棒了！"
小7很好，运行十分流畅，非常喜欢
很好用
挺好
帮公司同事买的，卖家发货快，送货也很快，当天发货当天就收到了，京东服务不错的·
如图一脚踢人家会突然加核桃仁和他人
特意用了几天上来评价的 手机刚到手就查了下 是正品 质量也没问题 价格也还可以
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
速度挺快的，还不错。物流奇快，很满意！
挺好，比较方便
手机不错！！！很满意
非常满意的一次网购。
手机好用，送货很快，蓝牙耳机也还行，就是捆绑销售的耳机实在太差，跟地摊上*钱的差不多，所以打4星
非常棒的手机，信号相当好，内存大，指纹好用，照相很好。就是待机时间有点短，不过用原装充电器充电很快，倒也能接受。
好用
很好的，可以购买，一直很棒，京东商城目前报价为您推荐
使用了几个月，尝试了它的各种功能，感觉很满意。运行比较流畅；拍照效果还不错，美食模式尤其受老婆喜欢；智灵键的设置太好了，极大的提升了手机使用的方便程度，我把单击设置为打开电筒，黑夜里用起来太方便了；本身的截屏和录屏功能也极好，方便分享图文和指导别人如何使用某些软件；我买了配套的荣耀小口哨蓝牙耳机，开车或者忙碌时打电话简单多了，但是这款蓝牙耳机功能还待优化，不能语音报号，不能末号重播。总而言之，很满意！
特意用了几天上来评价的 手机刚到手就查了下 是正品 质量也没问题 价格也还可以
不错的手机值得信赖大爱京东商城网购
京东商城就是好价格实惠服务又好
好吃不贵，下次有活动不会错过！！！！！
不错的手机运行快值得信赖大爱
挺好，比较方便
心水了很久，下了好大的决心领回家，真心不赖！同等价位里算得上是一级棒的了！
手机还算不错吧  服务挺好  有事有点卡
京东商城就是好价格实惠服务又好
还可以，继续支持你
屏幕5.2的，不大不小，刚刚好，系统也比较流畅，摄像功能齐全，外观漂亮！
向朋友推荐的这个手机，给他父母用买了两个，之前没用过这个牌子
好用，快，照相清楚，老人用足够了
向朋友推荐的这个手机，给他父母用买了两个，之前没用过这个牌子
特意用了几天上来评价的 手机刚到手就查了下 是正品 质量也没问题 价格也还可以
????降了两百
特意用了几天上来评价的 手机刚到手就查了下 是正品 质量也没问题 价格也还可以
特意用了几天上来评价的 手机刚到手就查了下 是正品 质量也没问题 价格也还可以
一如既往的好，实惠又方便 　
小米和荣耀最后还是选择华为。
还可以
性价比还可以
好好好
很快，非常好！质量与服务没得说！价格又不贵！
还可以！颜色不错！
朋友推荐，自己用着也挺好
挺好的不错啊 手感不错
等了几天终于到手了，很好用非常流畅，京东值得信赖
京东自营的物流速度快，手机不错，现在价格下降了。
给给家人买的 不错
手机很好
在用。感觉比以前用的华为费电。指纹解锁挺方便，可是拿手机的时候总会误操作。
手机非常满意，下次需要还会买。。。。。
快递不错，五星好评，，必须京东
手机非常满意，下次需要还会买。。。。。
手机很快就收到了 很好用
使用过程还未发现问题，总体比较满意
手机非常不错，我非常喜欢，支持华为
没有出现什么问题 挺好用的  就是这个不送耳机有点郁闷  再说下快递公司 点个赞
还不错啊！！！
好
荣耀7有同学用过了、个人也觉得性价比很高、只是以前没用过华为手机、需要熟悉一阵子、挺好的、
不错！非常好
挺好看的，也挺好一起，像素不错
好多次拍了
很好，现在这价格，不错的手机
666反应速度，快，值得信赖
手机用着还可以，就是不知道会不会用久了又是发热厉害，自己重启，好像是华为荣耀手机都有的通病，莫名其妙自己重启
感觉挺不错的，速度挺好。感觉手感还可以，用这足够了。
"很不错的,质量杠杠的。"
真的非常不错，很喜欢！支持华为
老公的手机坏了。买了这个。他觉得挺好的
已在使用中
不错的东西，推荐购买，
这机用起来感觉还是蛮不错的，个人而言很喜欢
不错的东西，推荐购买，
非常好，速度快，快递员很靠谱
之前买了一台，质量还行，现在还买多一台，好用。
手机特别好，非常漂亮，好用
不错，外形美观、实用，操作方便，内存大，电池容量也比较大，很好的一部手机
还行
很好用，是正品
荣耀7大小合适，握感舒适。支持国产，支持华为。
"非常nice,国货做得好，绝对支持。华为，一如既往的棒！"
不错哦，信任华为，之前用的荣耀六，这次换个七，感觉比六高端大气上档次多了，喜欢。
很好用的手机，不错的
可以好用
殼子有點軟.....
东西还可以
很棒，手机流畅，像素牛逼
屏幕大小还可以，电池有些不太耐用。指纹识别很方便，内存够用。
不错，就是只有两个卡槽，用了双卡就没法用sd卡了
还不错 就是&hellip;&hellip;&hellip;&hellip;
挺好好用的。价格公道
性价比很高。已经对手机没有什么追求了，一台两千块的手机，凑合着用两年就换了。现在的电子产品更新换代太快了，五六千一台的手机和两千一台的手机也没多大的区别，也就一两年的时间。。。
挺好好用的。价格公道
不错，很好用，网速非常快
之前买了同款手机，是第二次购买，满意！支持华为。
好，荣耀值得购买。
外观设计大方，也内在美，性价比很高的一款手机，非常喜欢。
不错的商品，推荐购买，
还可以
"机子很实用  超大内存  速度流畅  大小合适  指纹识别很给力
机子很实用  超大内存  速度流畅  大小合适  指纹识别很给力
机子很实用  超大内存  速度流畅  大小合适  指纹识别很给力
包装盒挺高端的"
好?好好
华为荣耀
支持国产，支持华为，赶上降价买的支持国产，支持华为，赶上降价买的支持国产，支持华为，赶上降价买的支持国产，支持华为，赶上降价买的
好评
不错的东东，运行不错，背面外观差点其他还行
手机很不错，帮别人买的。外观方面，摄像头凸出，不怎么喜欢。总之，是一部不错的手机
和朋友一人一台～东西很好、为什么包装差这么大～～～
和朋友一人一台～东西很好、为什么包装差这么大～～～
和朋友一人一台～东西很好、为什么包装差这么大～～～
很好。。。。。。。。。。
大小和手感都是我想要的，性价比高，特别是物流超快，上午下单，下午就到手了
"超值套装版】荣耀 7 (PLK-AL10) 3GB+64GB内存版 荣耀金 移动联通电信4G手机 双卡双待双通
购买时间：2016-05-06"
挺好的，不错。
很好用很漂亮
哈哈哈哈哈哈哈哈好好好好好
买了第三台了，很好用，经济实惠
系统稳定。拍照成相速度慢，经常正在显示改善画面质量，比小米差
可以，自带的软件太多了，过保后重新刷系统
很好
挺好的产品
用的还可以了！支持国产！
挺好
给妈妈买的，感觉挺好用，调整字体后看着不错
很喜欢，满意
不错，名符其实。
给父亲买的，非常喜欢，速度也快
用了几天，手机做工不错，用起来很舒服。
很好的 我害怕
更好
听大大的，老人用蛮好
性价比高
质量不错，值得购买！！
为老妈买的，上手快，待机长！！！
手机性价比不错，就是华为标志性的大黑边太难看了！
讲还不错喔，给同事买的。。。。。。。
质量不错！！值得购买！！
始终是那么给力
很喜欢
产品质量不错物流也很快大赞?
买来当游戏机用的，还行
好手机真心不错
手机性能不错，分辨率也高，还送了一年会员！棒棒哒
　　拿到荣耀7感觉不错，屏幕大小适中，指纹识别成功率高，红外遥控功能也挺方便的。嗯，不得不说，确实是电子产品掉价快，现在同样是套装，降价到*了当初我买时便宜了*。
手机用着不错，性价比高
五分好评，送货很快，降价了
这个，再多口舌也不及自己的使用体验，你懂的?，相机开了3888分辨率后还是很赞的，看图说话。电池表现真的一般，运行程序基本不存在卡顿，延迟很小，就是有点厚，其他的话暂时没发现什么问题。
一直往评论了、正好当测试了，手机非常好
刚刚开始用，还不知道，怎么没有发票，
真不错，好用哦！值得购买！
嗯～不错～就是没有赠品～
便宜好用，值得信赖！
手机不错的确是正品，除了不送耳机，其他都不错！包装很炫酷哦！
相机功能强大，速度不错。
性价比很好，外观很美，产品满意
买给爸妈的，爸妈一人一个，他们看了挺高兴的，用起来也不错。
产品质量不错物流也很快大赞
支持华为
用着还行
很漂亮，也很敏感，刚开始用，还不是特别熟，等用用再来评价
不错，出差时带着方便
好用
并没有想象之中那么好
手机很棒！关键是都这么长时间了还得抢，也是醉了！
还行
经济实惠
还可以
挺好的，一开始联网不稳定，后面好多了
非常好的手机 功能全 很强大 像素高 给老人买的 很喜欢哦
正在使用中，在北京订午，11点之前订的，下午送到！
不喜欢自己玩吧的好多不对不对(~_~;)
拿来做备用机的，好用，好看
手机不错，很好用，系统流畅，不亏是华为~~~~~~~~~~
宝贝宝贝斤
非常好。。。。。。。。。。。。。。
满意，方便实用
这是买的第二部了，感觉性价比高，做工也好，一般人群用，这配置足够了&hellip;&hellip;
米粉转花粉了，哈哈
好，，，，，，，
国产中很好用很强大的一款机子
尺寸大小刚合适，性价比高！
指纹功能很好，照相和显示效果也不错，但有两点不满意的，1返回功能键在屏幕上真心用不习惯，不隐藏看不习惯隐藏用不习惯，2摄像头突出总感觉&hellip;&hellip;
全家都用华为荣耀
好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好
速度相当快
机器不错，近期家里换的都是华为
比荣耀6plus发热低些，nfc就是摆设
我去年买的这款手机，朋友喜欢就又买了一个，用了几天感觉就是好。京东我信赖的商家。
好用
手机不错
待机时间长反应快音质好比较一般软件也不错外观漂亮
很好，物流很快，物有所值，继续购买
手机非常好，真品！
使用了几天以后来评价的，质量非常好也很流畅!华为的手机质量还是挺不错的!支持国货!
很喜欢，华为的东西做的真的的非常好
目前用的还行
给我爸买的  听说用着还不错  好评吧
总的来说，荣耀7相比上一代很有大的改进。最为值得点赞的是，荣耀7采用的金属一体机身显得更加有品位;机身背面采用无金属环的按压式指纹识别技术，符合高端旗舰水准的潮流;机身侧面加入了智灵按键，具有多种智慧功能;
"用了3天，客观的评价下：优点：大小合适，手感不错；颜色样式纯正，超赞；有份量，结实；桌面设计合理，美观。缺点：待机时间一般，一天一冲；返回键设计不合理，范围小，需要稍微往下一点点击才管用，不灵敏；照相机号称2000万像素，效果不理想，不如我上一个手机3X畅玩版1300万的效果，也可能我没仔细研究次相机的照相选项；还有一个大毛病，就是触屏灵敏度稍差，经常点击2次3次才反应，不该这样我认为。赠品机套漏发，联系客服不想给，我是2299的豪华套装，不给能行吗，后给补发。
总体评价，性价比高，速度还不错，相信华为，支持国货，没有完美的，只有喜欢的，满意。"
宝贝不错，物流也蛮快的，相信京东自营店
音质非常好，很满意
v使用了几个月，尝试了它的各种功能，感觉很满意。运行比较流畅；拍照效果还不错，美食模式尤其受老婆喜欢；智灵键的设置太好了，极大的提升了手机使用的方便程度，我把单击设置为打开电筒，黑夜里用起来太方便了；本身的截屏和录屏功能也极好，方便分享图文和指导别人如何使用某些软件；我买了配套的荣耀小口哨蓝牙耳机，开车或者忙碌时打电话简单多了，但是这款蓝牙耳机功能还待优化，不能语音报号，不能末号重播。总而言之，很满意！
快递小哥很给力，满分
不错，很喜欢
送货快，用着不错
现在还在用，除了存储大点，没有啥特色，会出现卡顿情况，还没有vivo x5反应快，唯一欣慰的是没出现过毛病，
不错，还是电子发票，问了客服，电子发票一样售后。
"以前用三星，第一次用华为手机。
多任务切换方便，快捷。
系统流畅，顺手。
很好用，非常满意。
电池再大些就好，新手机基本20小时就要充电了。
电池再大些就好。"
光泽度好 还有芳香味 我很喜欢
手机很不错，超漂亮，比图片好看多了，超级喜欢指纹解锁功能，性能很好的一部手机，支持国产，支持华为！
不错 有很多贴心的功能 但是找手机这个功能还不怎么完善
送老妈的节日礼物，手机很漂亮。
收到手机啦。配置很好，客户也喜欢
忘记拍照了，还不错。用着
很好用，满意没得说！
好好好好好好好好好好好
不错， 很好的
不错
屏幕大小正合适，清晰度也很高，音质也很不错，每天觉得没有怎么样用，电池消耗比较快，总体来说不错，看到我的手机，同事给她爸爸也买了一个
用了一段时间，没有什么致命的缺点，总体来说还是不错的。跟其它款荣耀比，感觉也没有什么太大的惊喜，价格有点偏高～偶尔打电话有回音，信号不是很强，经常断，智能键发信息不灵敏，打电话还是可以的。
信号通话质量都很好，就是升级安卓6.0后，解锁后容易卡顿2秒，没升级前不存在。
用了2个月，挺好的
帮朋友买的，很好，推荐。
"配置相当高，照相也很好,内存也够大，样子时尚，满心欢喜等活货到，谁知后来查下物流信息，竟然要由外地调货。哎！那个郁闷啊。不过等了几天还是来了，这款手机我已经买的4部了，朋友看都要买这个"
屏幕大小正好，挺喜欢的
还可以吧，给家人用的，就是刚开机的时候页面滑动的时候有点掉帧，包裹里面能不能给放点空气包啊，好歹是个手机的，就这么晃荡过来了
买给妈妈用的，很好用，不卡机，而且摄像头像素高，满足老人家发朋友圈图片的需要，款式好看，唯一不足就是摄像头是突出的，容易磨损，不过买个保护摄像头的手机壳就解决了，100分满分的话我给90分！
还没使用，应该可以
还可以
给姑姑买的，很不错。
手机不错！
好
信赖华为，质量应该不错的
好手机，痛快
支持国产手机，好用。
送人的，对方表示很满意。
给婆婆买的母亲节礼物，婆婆特别喜欢。
挺不错的
还行
不错
包装不错，手机好用。超喜欢
信号不如原来的荣耀6好
性价比高
好评
不错 好好好好好好
挺不错的，快递小哥很辛苦，相信京东，希望多搞特价活动，应该是正品
运行内存快，得心应手，值这个价位
"充电手机发热很烫，不知道正常不正常
电池耐用一般，充一次大概能用一天
系统的操作不是很习惯，按钮的图标较小且不容易辨认
摄像头突出
标准机除了充电器，连耳机都不配置
外形一般
反应还可以
华为自带的输入法很垃圾"
好
华为手机，您值得拥有
还不错，但屏幕有黑边是硬伤，看着不舒服
华为的质量还是很好的，照相一般啦，最主要的是双卡双待双通，可以卡1拨打卡2不冲突！
很好用反应快
信号好，支持国产
手机不错，像素很好，值得拥有
外观、质量、操作都很满意，国货如此棒，何需寻四方！
手机很喜欢 就是底下的大黑边啊。。
京东购物方便快捷支付安全物流超
好用。 赞
手机不错就是电池不耐用
很高兴的购物，我已代买了4部，东东很好用，京东快递很给力。
帮同事买的，两天了，没见她回复说有什么问题，应该不错吧。
宝贝收到了，很好看，质量也很好！
不错，已经多次购买华为手机
颜色漂亮，用着也很不错
暂时用着还不错
手机好用，内存大，很好，
很快，很好
快递给力，手机也好，要是送个耳机就完美了
好，产品好，服务好
快递很快，手感外形不错，暂时用着没问题，继续观察
挺好的?
质感很好，手感也不错
用了一段时间还可以吧。
信号很好    用起来很顺手
京东购物方便快捷支付安全物流超快。购物就选京东商城APP
黑边很严重
支持国产，手感不错，颜色上，只有后面是玫瑰金，第一面是银色的，如果全都是玫瑰金就更漂亮了
这是第二部荣耀7了，很好奥
智能键好用。。整体不错。。很喜欢这款手机，性价比高。。2000元以内买到这么好的手机，，值了。
京东就是快，手机包装很好。手机颜色非常漂亮，选择了很久，还是要了这款。第一次在京东上买手机，希望会好用。
用着还不错
好好好好好好好好好好好好，
荣耀 7 (PLK-UL00) 3GB+16GB内存版 冰河银 移动联通4G手机 双卡双待双通
都说华为好用，才买的，总体还可以
可以的  良心机器
还行
照相清晰，运行速度快。
还是白色好看，之前买的退了一次，京东服务就是好！送货速度 快，机子不错，选很久的决定
好评，不过荣耀8都快出来了，不知道出来以后咋样
第一次使用华为，感觉很好，值得推荐
手机都在京东买，正品，而且快！刚用了一下不错
太棒了！
手机反应很快，指纹很好用，京东送货很快
很快
京东值得信赖，我老公说电池很耐用，信价比好，使用白条付款很方便，棒棒的
很好
非常好的手机很喜欢那 大家可以购买啊
好评！！！
已经用了两台同款，还不错！
非常棒！！
还好，不错，可以！
手机质量很好
手机很好用，系统流畅，尤其是单独的语音按键，很好用，识别率也不错，国产手机的佼佼者
给我哥买的，据说用的挺好的，我同事也有用华为荣耀系列的都说用的不错给好评
经过一段时间使用感觉外观挺好的，查找东西挺快的！
发货快，质量好，服务好，平五分。
一般吧！真不怎么滴，wifi连不上，别人的手机能连上，就我的连不上，拍照还行吧！与想象的有落差
很不错   稳定老人用
非常OK!!!!!!!!!!!!!!!
速度快，外观好，是真品
非常不错的手机，赞一个
买了好几部了。
还好，挺好用的
还可以吧，智灵没用明白。我正在谈话，手机就自动说话了&hellip;&hellip;
第四个华为手机，基本给家人都换成华为了，华为让大家认可，大家也在看到华为的进步，在我看来国产手机首选华为。
一直在用还不错！
很好的东东
手机挺好用  挺漂亮
新手已有一月之久，非常好用
很好用，好评
说的就是加
怎一个好字了得
指纹解锁速度快；程序很人性化；日常应用速度快，游戏时略有下降。总体上好机器。
手机不错，就是颜值差点，厚了点，
